"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00201502","CHELSEA, MI US","2010-10-08",,"71","37","52"
"USC00201502","CHELSEA, MI US","2010-10-09",,"77","40","60"
"USC00201502","CHELSEA, MI US","2010-10-10",,"78","47","55"
"USC00201502","CHELSEA, MI US","2010-10-11",,"82","48","55"
"USC00201502","CHELSEA, MI US","2010-10-12",,"80","45","51"
"USC00201502","CHELSEA, MI US","2010-10-13",,"68","42","49"
"USC00201502","CHELSEA, MI US","2010-10-14",,"63","42","47"
"USC00201502","CHELSEA, MI US","2010-10-15",,"63","43","47"
"USC00201502","CHELSEA, MI US","2010-10-16",,"60","33","35"
"USC00201502","CHELSEA, MI US","2010-10-17",,"64","38","42"
"USC00201502","CHELSEA, MI US","2010-10-18",,"64","42","45"
"USC00201502","CHELSEA, MI US","2010-10-19",,"57","30","39"
"USC00201502","CHELSEA, MI US","2010-10-20",,"58","30","46"
"USC00201502","CHELSEA, MI US","2010-10-21",,"66","35","42"
"USC00201502","CHELSEA, MI US","2010-10-22",,"52","28","37"
"USC00201502","CHELSEA, MI US","2010-10-23",,"60","37","59"
"USC00201502","CHELSEA, MI US","2010-10-24",,"66","58","60"
"USC00201502","CHELSEA, MI US","2010-10-25",,"73","60","60"
"USC00201502","CHELSEA, MI US","2010-10-26",,"73","59","64"
"USC00201502","CHELSEA, MI US","2010-10-27",,"69","51","53"
"USC00201502","CHELSEA, MI US","2010-10-28",,"66","44","44"
"USC00201502","CHELSEA, MI US","2010-10-29",,"47","40","40"
"USC00201502","CHELSEA, MI US","2010-10-30",,"51","37","42"
"USC00201502","CHELSEA, MI US","2010-10-31",,"61","30","35"
"USC00201502","CHELSEA, MI US","2010-11-01",,"48","22","30"
"USC00201502","CHELSEA, MI US","2010-11-02",,"50","21","25"
"USC00201502","CHELSEA, MI US","2010-11-03",,"50","20","25"
"USC00201502","CHELSEA, MI US","2010-11-04",,"45","25","35"
"USC00201502","CHELSEA, MI US","2010-11-05",,"48","33","34"
"USC00201502","CHELSEA, MI US","2010-11-06",,"39","26","28"
"USC00201502","CHELSEA, MI US","2010-11-07",,"42","25","36"
"USC00201502","CHELSEA, MI US","2010-11-08",,"55","25","37"
"USC00201502","CHELSEA, MI US","2010-11-09",,"63","27","39"
"USC00201502","CHELSEA, MI US","2010-11-10",,"62","29","43"
"USC00201502","CHELSEA, MI US","2010-11-11",,"58","30","46"
"USC00201502","CHELSEA, MI US","2010-11-12",,"64","33","42"
"USC00201502","CHELSEA, MI US","2010-11-13",,"68","28","42"
"USC00201502","CHELSEA, MI US","2010-11-14",,"61","37","37"
"USC00201502","CHELSEA, MI US","2010-11-15",,"41","34","38"
"USC00201502","CHELSEA, MI US","2010-11-16",,"48","22","32"
"USC00201502","CHELSEA, MI US","2010-11-17",,"48","22","42"
"USC00201502","CHELSEA, MI US","2010-11-18",,"52","35","38"
"USC00201502","CHELSEA, MI US","2010-11-19",,"42","25","34"
"USC00201502","CHELSEA, MI US","2010-11-20",,"45","30","38"
"USC00201502","CHELSEA, MI US","2010-11-21",,"47","33","42"
"USC00201502","CHELSEA, MI US","2010-11-22",,"59","42","58"
"USC00201502","CHELSEA, MI US","2010-11-23",,"62","38","38"
"USC00201502","CHELSEA, MI US","2010-11-24",,"40","19","28"
"USC00201502","CHELSEA, MI US","2010-11-25",,"40","28","40"
"USC00201502","CHELSEA, MI US","2010-11-26",,"44","24","25"
"USC00201502","CHELSEA, MI US","2010-11-27",,"31","24","29"
"USC00201502","CHELSEA, MI US","2010-11-28",,"35","19","25"
"USC00201502","CHELSEA, MI US","2010-11-29",,"41","24","33"
"USC00201502","CHELSEA, MI US","2010-11-30",,"52","32","52"
"USC00201502","CHELSEA, MI US","2010-12-01",,"56","26","26"
"USC00201502","CHELSEA, MI US","2010-12-02",,"28","24","25"
"USC00201502","CHELSEA, MI US","2010-12-03",,"27","24","25"
"USC00201502","CHELSEA, MI US","2010-12-04",,"31","25","28"
"USC00201502","CHELSEA, MI US","2010-12-05",,"31","22","26"
"USC00201502","CHELSEA, MI US","2010-12-06",,"29","22","24"
"USC00201502","CHELSEA, MI US","2010-12-07",,"27","20","20"
"USC00201502","CHELSEA, MI US","2010-12-08",,"27","18","23"
"USC00201502","CHELSEA, MI US","2010-12-09",,"27","7","15"
"USC00201502","CHELSEA, MI US","2010-12-10",,"29","15","29"
"USC00201502","CHELSEA, MI US","2010-12-11",,"41","18","27"
"USC00201502","CHELSEA, MI US","2010-12-12",,"41","27","32"
"USC00201502","CHELSEA, MI US","2010-12-13",,"32","9","9"
"USC00201502","CHELSEA, MI US","2010-12-14",,"13","7","11"
"USC00201502","CHELSEA, MI US","2010-12-15",,"21","10","15"
"USC00201502","CHELSEA, MI US","2010-12-16",,"25","2","6"
"USC00201502","CHELSEA, MI US","2010-12-17",,"25","6","24"
"USC00201502","CHELSEA, MI US","2010-12-18",,"26","9","17"
"USC00201502","CHELSEA, MI US","2010-12-19",,"23","17","18"
"USC00201502","CHELSEA, MI US","2010-12-20",,"24","17","23"
"USC00201502","CHELSEA, MI US","2010-12-21",,"29","20","24"
"USC00201502","CHELSEA, MI US","2010-12-22",,"30","24","28"
"USC00201502","CHELSEA, MI US","2010-12-23",,"31","26","29"
"USC00201502","CHELSEA, MI US","2010-12-24",,"32","24","25"
"USC00201502","CHELSEA, MI US","2010-12-25",,"28","21","22"
"USC00201502","CHELSEA, MI US","2010-12-26",,"27","22","24"
"USC00201502","CHELSEA, MI US","2010-12-27",,"25","11","13"
"USC00201502","CHELSEA, MI US","2010-12-28",,"27","13","19"
"USC00201502","CHELSEA, MI US","2010-12-29",,"30","19","20"
"USC00201502","CHELSEA, MI US","2010-12-30",,"35","17","35"
"USC00201502","CHELSEA, MI US","2010-12-31",,"44","35","43"
"USC00201502","CHELSEA, MI US","2011-01-01",,"54","43","43"
"USC00201502","CHELSEA, MI US","2011-01-02",,"45","17","18"
"USC00201502","CHELSEA, MI US","2011-01-03",,"25","15","20"
"USC00201502","CHELSEA, MI US","2011-01-04",,"35","5","31"
"USC00201502","CHELSEA, MI US","2011-01-05",,"36","18","18"
"USC00201502","CHELSEA, MI US","2011-01-06",,"26","17","26"
"USC00201502","CHELSEA, MI US","2011-01-07",,"28","17","19"
"USC00201502","CHELSEA, MI US","2011-01-08",,"21","8","10"
"USC00201502","CHELSEA, MI US","2011-01-09",,"23","6","11"
"USC00201502","CHELSEA, MI US","2011-01-10",,"27","3","9"
"USC00201502","CHELSEA, MI US","2011-01-11",,"26","10","22"
"USC00201502","CHELSEA, MI US","2011-01-12",,"25","19","22"
"USC00201502","CHELSEA, MI US","2011-01-13",,"22","8","17"
"USC00201502","CHELSEA, MI US","2011-01-14",,"26","16","16"
"USC00201502","CHELSEA, MI US","2011-01-15",,"26","15","26"
"USC00201502","CHELSEA, MI US","2011-01-16",,"27","3","12"
"USC00201502","CHELSEA, MI US","2011-01-17",,"21","10","15"
"USC00201502","CHELSEA, MI US","2011-01-18",,"35","15","35"
"USC00201502","CHELSEA, MI US","2011-01-19",,"36","17","17"
"USC00201502","CHELSEA, MI US","2011-01-20",,"20","10","17"
"USC00201502","CHELSEA, MI US","2011-01-21",,"23","6","8"
"USC00201502","CHELSEA, MI US","2011-01-22",,"14","0","7"
"USC00201502","CHELSEA, MI US","2011-01-23",,"15","-6","2"
"USC00201502","CHELSEA, MI US","2011-01-24",,"15","-5","12"
"USC00201502","CHELSEA, MI US","2011-01-25",,"29","12","24"
"USC00201502","CHELSEA, MI US","2011-01-26",,"30","24","25"
"USC00201502","CHELSEA, MI US","2011-01-27",,"29","23","23"
"USC00201502","CHELSEA, MI US","2011-01-28",,"24","21","24"
"USC00201502","CHELSEA, MI US","2011-01-29",,"29","22","24"
"USC00201502","CHELSEA, MI US","2011-01-30",,"28","18","21"
"USC00201502","CHELSEA, MI US","2011-01-31",,"24","-2","11"
"USC00201502","CHELSEA, MI US","2011-02-01",,"19","11","17"
"USC00201502","CHELSEA, MI US","2011-02-02",,"21","17","18"
"USC00201502","CHELSEA, MI US","2011-02-03",,"23","-6","14"
"USC00201502","CHELSEA, MI US","2011-02-04",,"24","9","12"
"USC00201502","CHELSEA, MI US","2011-02-05",,"30","0","13"
"USC00201502","CHELSEA, MI US","2011-02-06",,"26","13","26"
"USC00201502","CHELSEA, MI US","2011-02-07",,"31","26","28"
"USC00201502","CHELSEA, MI US","2011-02-08",,"29","-1","11"
"USC00201502","CHELSEA, MI US","2011-02-09",,"20","7","10"
"USC00201502","CHELSEA, MI US","2011-02-10",,"18","-3","3"
"USC00201502","CHELSEA, MI US","2011-02-11",,"17","-8","11"
"USC00201502","CHELSEA, MI US","2011-02-12",,"29","7","27"
"USC00201502","CHELSEA, MI US","2011-02-13",,"35","27","35"
"USC00201502","CHELSEA, MI US","2011-02-14",,"47","35","39"
"USC00201502","CHELSEA, MI US","2011-02-15",,"40","10","23"
"USC00201502","CHELSEA, MI US","2011-02-16",,"38","23","38"
"USC00201502","CHELSEA, MI US","2011-02-17",,"53","37","47"
"USC00201502","CHELSEA, MI US","2011-02-18",,"56","43","46"
"USC00201502","CHELSEA, MI US","2011-02-19",,"49","25","27"
"USC00201502","CHELSEA, MI US","2011-02-20",,"49","17","27"
"USC00201502","CHELSEA, MI US","2011-02-21",,"32","24","24"
"USC00201502","CHELSEA, MI US","2011-02-22",,"24","9","14"
"USC00201502","CHELSEA, MI US","2011-02-23",,"28","-5","6"
"USC00201502","CHELSEA, MI US","2011-02-24",,"30","30","6"
"USC00201502","CHELSEA, MI US","2011-02-25",,"36","23","24"
"USC00201502","CHELSEA, MI US","2011-02-26",,"31","13","26"
"USC00201502","CHELSEA, MI US","2011-02-27",,"33","26","33"
"USC00201502","CHELSEA, MI US","2011-02-28",,"38","29","29"
"USC00201502","CHELSEA, MI US","2011-03-01",,"33","12","23"
"USC00201502","CHELSEA, MI US","2011-03-02",,"38","22","27"
"USC00201502","CHELSEA, MI US","2011-03-03",,"30","10","22"
"USC00201502","CHELSEA, MI US","2011-03-04",,"32","23","32"
"USC00201502","CHELSEA, MI US","2011-03-05",,"46","32","32"
"USC00201502","CHELSEA, MI US","2011-03-06",,"32","21","22"
"USC00201502","CHELSEA, MI US","2011-03-07",,"29","6","19"
"USC00201502","CHELSEA, MI US","2011-03-08",,"37","20","29"
"USC00201502","CHELSEA, MI US","2011-03-09",,"45","29","37"
"USC00201502","CHELSEA, MI US","2011-03-10",,"40","34","34"
"USC00201502","CHELSEA, MI US","2011-03-11",,"35","28","31"
"USC00201502","CHELSEA, MI US","2011-03-12",,"44","29","41"
"USC00201502","CHELSEA, MI US","2011-03-13",,"45","32","33"
"USC00201502","CHELSEA, MI US","2011-03-14",,"40","24","29"
"USC00201502","CHELSEA, MI US","2011-03-15",,"42","24","30"
"USC00201502","CHELSEA, MI US","2011-03-16",,"44","30","38"
"USC00201502","CHELSEA, MI US","2011-03-17",,"55","35","45"
"USC00201502","CHELSEA, MI US","2011-03-18",,"69","44","45"
"USC00201502","CHELSEA, MI US","2011-03-19",,"56","28","32"
"USC00201502","CHELSEA, MI US","2011-03-20",,"48","30","33"
"USC00201502","CHELSEA, MI US","2011-03-21",,"48","33","44"
"USC00201502","CHELSEA, MI US","2011-03-22",,"53","38","38"
"USC00201502","CHELSEA, MI US","2011-03-23",,"40","33","33"
"USC00201502","CHELSEA, MI US","2011-03-24",,"34","23","24"
"USC00201502","CHELSEA, MI US","2011-03-25",,"32","16","20"
"USC00201502","CHELSEA, MI US","2011-03-26",,"31","12","23"
"USC00201502","CHELSEA, MI US","2011-03-27",,"33","-5","21"
"USC00201502","CHELSEA, MI US","2011-03-28",,"36","15","23"
"USC00201502","CHELSEA, MI US","2011-03-29",,"36","14","27"
"USC00201502","CHELSEA, MI US","2011-03-30",,"44","18","31"
"USC00201502","CHELSEA, MI US","2011-03-31",,"42","17","29"
"USC00201502","CHELSEA, MI US","2011-04-01",,"45","22","34"
"USC00201502","CHELSEA, MI US","2011-04-02",,"49","30","35"
"USC00201502","CHELSEA, MI US","2011-04-03",,"46","25","35"
"USC00201502","CHELSEA, MI US","2011-04-04",,"63","35","63"
"USC00201502","CHELSEA, MI US","2011-04-05",,"62","33","36"
"USC00201502","CHELSEA, MI US","2011-04-06",,"46","26","37"
"USC00201502","CHELSEA, MI US","2011-04-07",,"40","36","38"
"USC00201502","CHELSEA, MI US","2011-04-08",,"47","37","40"
"USC00201502","CHELSEA, MI US","2011-04-09",,"52","30","42"
"USC00201502","CHELSEA, MI US","2011-04-10",,"55","42","51"
"USC00201502","CHELSEA, MI US","2011-04-11",,"83","51","61"
"USC00201502","CHELSEA, MI US","2011-04-12",,"61","38","41"
"USC00201502","CHELSEA, MI US","2011-04-13",,"59","30","44"
"USC00201502","CHELSEA, MI US","2011-04-14",,"64","42","47"
"USC00201502","CHELSEA, MI US","2011-04-15",,"56","34","39"
"USC00201502","CHELSEA, MI US","2011-04-16",,"52","38","52"
"USC00201502","CHELSEA, MI US","2011-04-17",,"54","35","38"
"USC00201502","CHELSEA, MI US","2011-04-18",,"46","29","30"
"USC00201502","CHELSEA, MI US","2011-04-19",,"41","31","35"
"USC00201502","CHELSEA, MI US","2011-04-20",,"40","35","36"
"USC00201502","CHELSEA, MI US","2011-04-21",,"44","35","39"
"USC00201502","CHELSEA, MI US","2011-04-22",,"52","33","37"
"USC00201502","CHELSEA, MI US","2011-04-23",,"57","37","57"
"USC00201502","CHELSEA, MI US","2011-04-24",,"69","47","48"
"USC00201502","CHELSEA, MI US","2011-04-25",,"63","46","50"
"USC00201502","CHELSEA, MI US","2011-04-26",,"55","47","52"
"USC00201502","CHELSEA, MI US","2011-04-27",,"72","53","60"
"USC00201502","CHELSEA, MI US","2011-04-28",,"65","43","43"
"USC00201502","CHELSEA, MI US","2011-04-29",,"48","37","40"
"USC00201502","CHELSEA, MI US","2011-04-30",,"61","36","48"
"USC00201502","CHELSEA, MI US","2011-05-01",,"59","48","54"
"USC00201502","CHELSEA, MI US","2011-05-02",,"74","47","47"
"USC00201502","CHELSEA, MI US","2011-05-03",,"58","42","43"
"USC00201502","CHELSEA, MI US","2011-05-04",,"50","34","43"
"USC00201502","CHELSEA, MI US","2011-05-05",,"58","38","53"
"USC00201502","CHELSEA, MI US","2011-05-06",,"65","48","50"
"USC00201502","CHELSEA, MI US","2011-05-07",,"63","41","55"
"USC00201502","CHELSEA, MI US","2011-05-08",,"69","45","57"
"USC00201502","CHELSEA, MI US","2011-05-09",,"69","37","60"
"USC00201502","CHELSEA, MI US","2011-05-10",,"69","53","60"
"USC00201502","CHELSEA, MI US","2011-05-11",,"72","54","63"
"USC00201502","CHELSEA, MI US","2011-05-12",,"80","56","65"
"USC00201502","CHELSEA, MI US","2011-05-13",,"85","58","65"
"USC00201502","CHELSEA, MI US","2011-05-14",,"83","62","62"
"USC00201502","CHELSEA, MI US","2011-05-15",,"63","47","47"
"USC00201502","CHELSEA, MI US","2011-05-16",,"47","40","41"
"USC00201502","CHELSEA, MI US","2011-05-17",,"53","40","49"
"USC00201502","CHELSEA, MI US","2011-05-18",,"55","49","55"
"USC00201502","CHELSEA, MI US","2011-05-19",,"61","53","56"
"USC00201502","CHELSEA, MI US","2011-05-20",,"70","53","60"
"USC00201502","CHELSEA, MI US","2011-05-21",,"75","50","66"
"USC00201502","CHELSEA, MI US","2011-05-22",,"78","56","72"
"USC00201502","CHELSEA, MI US","2011-05-23",,"84","63","70"
"USC00201502","CHELSEA, MI US","2011-05-24",,"79","56","65"
"USC00201502","CHELSEA, MI US","2011-05-25",,"75","49","52"
"USC00201502","CHELSEA, MI US","2011-05-26",,"64","52","56"
"USC00201502","CHELSEA, MI US","2011-05-27",,"59","44","47"
"USC00201502","CHELSEA, MI US","2011-05-28",,"57","47","57"
"USC00201502","CHELSEA, MI US","2011-05-29",,"68","57","65"
"USC00201502","CHELSEA, MI US","2011-05-30",,"77","57","73"
"USC00201502","CHELSEA, MI US","2011-05-31",,"89","64","82"
"USC00201502","CHELSEA, MI US","2011-06-01",,"90","67","70"
"USC00201502","CHELSEA, MI US","2011-06-02",,"78","51","57"
"USC00201502","CHELSEA, MI US","2011-06-03",,"74","49","64"
"USC00201502","CHELSEA, MI US","2011-06-04",,"76","59","76"
"USC00201502","CHELSEA, MI US","2011-06-05",,"91","60","73"
"USC00201502","CHELSEA, MI US","2011-06-06",,"87","55","72"
"USC00201502","CHELSEA, MI US","2011-06-07",,"87","55","81"
"USC00201502","CHELSEA, MI US","2011-06-08",,"93","75","81"
"USC00201502","CHELSEA, MI US","2011-06-09",,"93","69","71"
"USC00201502","CHELSEA, MI US","2011-06-10",,"76","56","57"
"USC00201502","CHELSEA, MI US","2011-06-11",,"62","54","62"
"USC00201502","CHELSEA, MI US","2011-06-12",,"79","54","57"
"USC00201502","CHELSEA, MI US","2011-06-13",,"66","50","63"
"USC00201502","CHELSEA, MI US","2011-06-14",,"75","49","60"
"USC00201502","CHELSEA, MI US","2011-06-15",,"78","49","63"
"USC00201502","CHELSEA, MI US","2011-06-16",,"71","59","65"
"USC00201502","CHELSEA, MI US","2011-06-17",,"74","53","68"
"USC00201502","CHELSEA, MI US","2011-06-18",,"80","54","69"
"USC00201502","CHELSEA, MI US","2011-06-19",,"85","55","71"
"USC00201502","CHELSEA, MI US","2011-06-20",,"85","55","71"
"USC00201502","CHELSEA, MI US","2011-06-21",,"76","68","72"
"USC00201502","CHELSEA, MI US","2011-06-22",,"89","70","73"
"USC00201502","CHELSEA, MI US","2011-06-23",,"82","64","64"
"USC00201502","CHELSEA, MI US","2011-06-24",,"82","60","61"
"USC00201502","CHELSEA, MI US","2011-06-25",,"68","58","63"
"USC00201502","CHELSEA, MI US","2011-06-26",,"78","56","69"
"USC00201502","CHELSEA, MI US","2011-06-27",,"82","55","69"
"USC00201502","CHELSEA, MI US","2011-06-28",,"83","66","71"
"USC00201502","CHELSEA, MI US","2011-06-29",,"74","56","65"
"USC00201502","CHELSEA, MI US","2011-06-30",,"79","51","72"
"USC00201502","CHELSEA, MI US","2011-07-01",,"83","56","75"
"USC00201502","CHELSEA, MI US","2011-07-02",,"90","64","82"
"USC00201502","CHELSEA, MI US","2011-07-03",,"96","66","76"
"USC00201502","CHELSEA, MI US","2011-07-04",,"87","63","72"
"USC00201502","CHELSEA, MI US","2011-07-05",,"86","57","76"
"USC00201502","CHELSEA, MI US","2011-07-06",,"90","65","73"
"USC00201502","CHELSEA, MI US","2011-07-07",,"87","57","69"
"USC00201502","CHELSEA, MI US","2011-07-08",,"82","60","72"
"USC00201502","CHELSEA, MI US","2011-07-09",,"86","66","76"
"USC00201502","CHELSEA, MI US","2011-07-10",,"89","62","77"
"USC00201502","CHELSEA, MI US","2011-07-11",,"92","66","81"
"USC00201502","CHELSEA, MI US","2011-07-12",,"81","69","76"
"USC00201502","CHELSEA, MI US","2011-07-13",,"88","61","65"
"USC00201502","CHELSEA, MI US","2011-07-14",,"79","50","65"
"USC00201502","CHELSEA, MI US","2011-07-15",,"82","61","59"
"USC00201502","CHELSEA, MI US","2011-07-16",,"87","58","74"
"USC00201502","CHELSEA, MI US","2011-07-17",,"90","64","79"
"USC00201502","CHELSEA, MI US","2011-07-18",,"93","73","83"
"USC00201502","CHELSEA, MI US","2011-07-19",,"93","74","79"
"USC00201502","CHELSEA, MI US","2011-07-20",,"92","69","81"
"USC00201502","CHELSEA, MI US","2011-07-21",,"95","79","86"
"USC00201502","CHELSEA, MI US","2011-07-22",,"97","65","79"
"USC00201502","CHELSEA, MI US","2011-07-23",,"97","65","76"
"USC00201502","CHELSEA, MI US","2011-07-24",,"91","69","80"
"USC00201502","CHELSEA, MI US","2011-07-25",,"88","71","74"
"USC00201502","CHELSEA, MI US","2011-07-26",,"87","64","74"
"USC00201502","CHELSEA, MI US","2011-07-27",,"84","55","72"
"USC00201502","CHELSEA, MI US","2011-07-28",,"83","69","75"
"USC00201502","CHELSEA, MI US","2011-07-29",,"89","70","74"
"USC00201502","CHELSEA, MI US","2011-07-30",,"86","64",
"USC00201502","CHELSEA, MI US","2011-07-31",,"89","65","80"
"USC00201502","CHELSEA, MI US","2011-08-01",,"90","71","80"
"USC00201502","CHELSEA, MI US","2011-08-02",,"89","69","76"
"USC00201502","CHELSEA, MI US","2011-08-03",,"85","72","73"
"USC00201502","CHELSEA, MI US","2011-08-04",,"83","68","72"
"USC00201502","CHELSEA, MI US","2011-08-05",,"81","64","75"
"USC00201502","CHELSEA, MI US","2011-08-06",,"86","69","77"
"USC00201502","CHELSEA, MI US","2011-08-07",,"84","69","75"
"USC00201502","CHELSEA, MI US","2011-08-08",,"83","68","70"
"USC00201502","CHELSEA, MI US","2011-08-09",,"83","65","67"
"USC00201502","CHELSEA, MI US","2011-08-10",,"81","62","67"
"USC00201502","CHELSEA, MI US","2011-08-11",,"74","53","65"
"USC00201502","CHELSEA, MI US","2011-08-12",,"78","54","70"
"USC00201502","CHELSEA, MI US","2011-08-13",,"81","60","70"
"USC00201502","CHELSEA, MI US","2011-08-14",,"82","60","63"
"USC00201502","CHELSEA, MI US","2011-08-15",,,"59","66"
"USC00201502","CHELSEA, MI US","2011-08-16",,"78","53","66"
"USC00201502","CHELSEA, MI US","2011-08-17",,"82","56","70"
"USC00201502","CHELSEA, MI US","2011-08-18",,"82","59","72"
"USC00201502","CHELSEA, MI US","2011-08-19",,"83","55","71"
"USC00201502","CHELSEA, MI US","2011-08-20",,"84","56","73"
"USC00201502","CHELSEA, MI US","2011-08-21",,"81","61","65"
"USC00201502","CHELSEA, MI US","2011-08-22",,"76","51","62"
"USC00201502","CHELSEA, MI US","2011-08-23",,"75","50","67"
"USC00201502","CHELSEA, MI US","2011-08-24",,"82","65","69"
"USC00201502","CHELSEA, MI US","2011-08-25",,"89","61","69"
"USC00201502","CHELSEA, MI US","2011-08-26",,"75","51","64"
"USC00201502","CHELSEA, MI US","2011-08-27",,"80","55","71"
"USC00201502","CHELSEA, MI US","2011-08-28",,"82","55","64"
"USC00201502","CHELSEA, MI US","2011-08-29",,"75","48","65"
"USC00201502","CHELSEA, MI US","2011-08-30",,"78","50","67"
"USC00201502","CHELSEA, MI US","2011-08-31",,"79","60","63"
"USC00201502","CHELSEA, MI US","2011-09-01",,"83","63","76"
"USC00201502","CHELSEA, MI US","2011-09-02",,"91","68","78"
"USC00201502","CHELSEA, MI US","2011-09-03",,"93","67","77"
"USC00201502","CHELSEA, MI US","2011-09-04",,"93","67","68"
"USC00201502","CHELSEA, MI US","2011-09-05",,"75","54","55"
"USC00201502","CHELSEA, MI US","2011-09-06",,"59","51","55"
"USC00201502","CHELSEA, MI US","2011-09-07",,"67","51","56"
"USC00201502","CHELSEA, MI US","2011-09-08",,"62","56","59"
"USC00201502","CHELSEA, MI US","2011-09-09",,"64","59","64"
"USC00201502","CHELSEA, MI US","2011-09-10",,"75","63","61"
"USC00201502","CHELSEA, MI US","2011-09-11",,"75","59","63"
"USC00201502","CHELSEA, MI US","2011-09-12",,"79","57","69"
"USC00201502","CHELSEA, MI US","2011-09-13",,"81","65","69"
